id,name,price,unit,category,top_category,subcategory,category_url,image_url
p02399,Double Horse Vermicelli Kheer Dessert Mix,89,,Dessert Cake Mixes,Grocery Staples,,https://blinkit.com/cn/dessert-cake-mixes/cid/15/970,
p02400,Harnik Caramel Pudding Dessert Mix,48,,Dessert Cake Mixes,Grocery Staples,,https://blinkit.com/cn/dessert-cake-mixes/cid/15/970,
p02401,Kwality Instant Gulab Jamun Mix,67,,Dessert Cake Mixes,Grocery Staples,,https://blinkit.com/cn/dessert-cake-mixes/cid/15/970,
p02402,Pillsbury Chocolate Cooker Cake Mix,138,,Dessert Cake Mixes,Grocery Staples,,https://blinkit.com/cn/dessert-cake-mixes/cid/15/970,
p02403,Pillsbury Pancake Mix (Butterscotch),217,,Dessert Cake Mixes,Grocery Staples,,https://blinkit.com/cn/dessert-cake-mixes/cid/15/970,
p02404,Slurrp Farm Classic Millet Pancake Mix,199,,Dessert Cake Mixes,Grocery Staples,,https://blinkit.com/cn/dessert-cake-mixes/cid/15/970,
p02405,Slurrp Farm Millet Pancake Mix Banana Choco Chip,320,,Dessert Cake Mixes,Grocery Staples,,https://blinkit.com/cn/dessert-cake-mixes/cid/15/970,
p02406,Act II Butter Lover's Popcorn - Microwave,27,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02407,Haldiram's Minute Khana Dal Makhani Ready to Eat,100,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02408,Habanero Flour Tortilla Wrap Wraps (Ready to Eat),186,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02409,iD Fresh Liquid Sambar (Heat & Eat),100,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02410,Haldiram's Minute Khana Kadhi Pakora - Pack of 2,169,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02411,Haldiram's Minute Khana Kadhi Pakora,85,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02412,Sundrop Snacko Sweet Corn - Chaat Masala,33,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02413,Ansubaa Thepla with Free Pickle (Methi Masala),185,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02414,The Baker's Dozen Malabar Paratha - Ready to Cook,50,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02415,The Baker's Dozen Malabar Paratha - Ready to Cook - Pack of 2,99,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02416,Act II Butter Popcorn - Microwave,70,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02417,Amma's Special Methi Thepla,79,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02418,Amma's Special Methi Thepla - Pack of 2,157,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02419,Haldiram's Minute Khana Dilli Style Choley Ready to Eat,85,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02420,Haldiram's Minute Khana Pao Bhaji Ready to Eat,110,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02421,MTR Instant Protein Poha,55,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02422,Mr Rice Rice Paper,185,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02423,Abbie's (in Brine) Sliced Jalapeno,158,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02424,Del Monte Sliced Pineapple,180,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02425,Dr. Oetker Kuppies Chocolate Waffle,95,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02426,MTR Instant Protein Veggie Upma Mix,55,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02427,4700BC Jumbo Salted Popcorn (Made in Ghee) - Pack of 3,164,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02428,4700BC Jumbo Salted Popcorn (Made in Ghee),57,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02429,4700BC Jumbo Salted Popcorn (Made in Ghee) - Pack of 2,112,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02430,Act II Natural Microwave Popcorn - Pack of 3,75,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02431,Act II Natural Microwave Popcorn,27,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02432,Cornitos Sliced Jalapeno Peppers - Pack of 3,369,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02433,Cornitos Sliced Jalapeno Peppers,128,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02434,Cornitos Sliced Jalapeno Peppers - Pack of 2,250,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02435,Gits Pau Bhaji Ready to Eat,120,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02436,Daawat Cuppa Rice Dum Biryani,108,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02437,Dr. Oetker Kuppies Vanilla Waffle,95,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02438,MOM Biryani with Shahi Gravy,115,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02439,Moi Soi Brown Rice Paper,144,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02440,Real Thai Rice Paper,209,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02441,iD Whole Wheat Chapati (10 pieces),66,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02442,MasterChow White Rice Paper,138,,Ready To Cook Eat,Instant & Frozen,,https://blinkit.com/cn/ready-to-cook-eat/cid/15/1294,
p02443,ITC Master Chef Chicken Seekh Kebab,298,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02444,Godrej Yummiez Chicken Nuggets,249,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02445,ITC Master Chef Malai Chicken Seekh Kebab,268,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02446,Prasuma Original Chicken Momos,169,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02447,ITC Master Chef Crunchy Chicken Nuggets,265,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02448,Meatzza Hot & Spicy Chicken Seekh Kebab (Frozen),294,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02449,Carnivore Regular Chicken Seekh Kebab (Frozen),351,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02450,ITC Master Chef Desi Style Chicken Burger Patty,189,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02451,Licious Loaded Chicken Momos,139,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02452,Meatzza Chicken Nuggets (Frozen),289,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02453,Meatzza Malai Chicken Seekh Kebab,298,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02454,Prasuma Shammi Chicken Kebab,230,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02455,Delichic Lehsuni Chicken Seekh Kebab,279,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02456,Godrej Yummiez Cheese & Chicken Nuggets (Frozen),199,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02457,Prasuma Chicken Tikka Pizza Minis,179,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02458,Godrej Yummiez Lucknowi Chicken Seekh Kebab (Frozen),230,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02459,ITC Master Chef Chicken Popcorn,304,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02460,Meatzza Chapli Chicken Kebab,158,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02461,Godrej Yummiez Korean Style Chicken Meatballs,144,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02462,Meatzza Zing Boneless Breast Chicken Strips (Frozen),323,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02463,Prasuma Spicy Chicken Momos,299,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02464,Delichic Turkish Adana Mutton Seekh Kebab,282,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02465,Godrej Yummiez Chicken Momos,150,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02466,Carnivore Punjabi Chicken Seekh Kebab (Frozen),361,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02467,Meatzza Chicken Nuggets,145,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02468,Meatzza Krispy Fried Chicken (Frozen),323,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02469,Delichic Turkish Adana Chicken Seekh Kebab,285,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02470,Meatzza Chicken Burger Patty,285,,Frozen Non Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-non-veg-snacks/cid/15/1412,
p02471,Hello Tempayy Protein Bhara Veg Kebab,119,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02472,McCain Chilli Garlic Potato Bite Nuggets,129,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02473,McCain Smiles,149,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02474,McCain French Fries,169,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02475,Hello Tempayy Mighty Masala Protein Veg Momos,119,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02476,McCain Cheese Pizza Style Mini Samosa,126,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02477,McCain Veg Burger Patty,109,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02478,McCain Aloo Tikki,122,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02479,SPT Frozen Soya Chaap,85,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02480,McCain Veggie Fingers,162,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02481,McCain Potato Cheese Nuggets Shotz,136,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02482,McCain Masala French Fries Hot & Spicy,162,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02483,McCain Chilli Cheese Nuggets,132,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02484,Prasuma Veg and Paneer Momos,145,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02485,ITC Master Chef Veg Burger Patty,121,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02486,McCain Mexican Style Zig Zag French Fries,135,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02487,McCain Variety Pack Frozen Snack,193,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02488,ITC Master Chef Veggie Pizza Pocket with Real Cheese,158,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02489,McCain Chilli Garlic Potato Bites Nuggets,198,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02490,Prasuma Signature Veg Spring Roll - Pack of 2,312,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02491,Prasuma Signature Veg Spring Roll,170,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02492,Aashirvaad Malabar Paratha (Heat & Eat),112,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02493,Hungritos French Fries (Classic),76,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02494,Haldiram's Sabudana Tikki Upvas Special (Frozen),119,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02495,Godrej Yummiez Cheesy Pizza Cheese Sticks,99,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02496,McCain Air Fryer French Fries,128,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02497,Haldiram's Hara Bhara Veg Kebab (Frozen),149,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02498,Haldiram's Phulka Roti Frozen - (12 pieces),69,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02499,McCain Air Fryer Masala Crispers,100,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02500,McCain Cheese Corn Mini Samosa,157,,Frozen Veg Snacks,Instant & Frozen,,https://blinkit.com/cn/frozen-veg-snacks/cid/15/1413,
p02501,Simmply Moong Dal Chilla Batter,58,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02502,iD Idli & Dosa Batter - 500 g,72,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02503,iD Idli & Dosa Batter - 1 kg,130,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02504,Amma's Special Dosa Idli Batter,99,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02505,iD Idli & Dosa Batter (2 kg),169,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02506,Amma's Special Idli / Dosa Batter,55,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02507,Country Delight Idli Dosa Batter,49,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02508,Rishta Fresh & Tasty Idli & Dosa Batter,127,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02509,iD Ragi Millet Idly & Dosa Batter,62,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02510,iD Protein-Rich Idli Dosa Batter,93,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02511,Khetika Fresh Idli Dosa Batter,96,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02512,Rishta Multigrain Speciality Idli Dosa Batter,132,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02513,iD Multigrain Idly & Dosa Batter,88,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02514,The Naturik Co Multigrain Chilla Mix,164,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02515,Khetika Sprouted Moong Chilla Batter,109,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02516,iD Fresh High Fibre Brown Rice & Oats Dosa Batter,75,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02517,Safal Fresh Idli Dosa Batter (Stone Grounded),65,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02518,Gits Rice Idli Breakfast Mix,132,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02519,The Naturik Co Spinach Moringa Chilla Mix,164,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02520,Gits Dosa Breakfast Mix,132,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02521,Gladful Ragi Dosa Mix,86,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02522,Gladful Ragi Dosa Mix - Pack of 2,171,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02523,The Naturik Co High Protein Ragi Chilla Mix,159,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02524,Curryit Amma Style Tomato Rasam Masala Paste (No Preservative),69,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02525,Gits Rava Idli Breakfast Mix,128,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02526,Rishta Idli Dosa Batter,69,,Batter,Instant & Frozen,,https://blinkit.com/cn/batter/cid/15/1425,
p02527,Snapin Oregano Pizza Seasoning,75,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02528,Keya Pizza Oregano Spice Mix,53,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02529,Keya Pizza Oregano,105,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02530,Snapin Oregano Seasoning + Chilli Flakes Combo,96,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02531,Organic Box Rosemary,169,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02532,Keya Pizza Chilli Flakes Multipack,53,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02533,Keya Red Chilli Flakes,88,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02534,Keya Oregano Seasoning,123,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02535,Orika Red Chilli Flakes Sprinkler,76,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02536,Keya Pizza Oregano Spice Mix + Pizza Chilli Flakes Multipack Combo,99,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02537,Keya Oregano Seasoning + Red Chilli Flakes Combo,200,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02538,Nutrilin Dried Rosemary Leaves,169,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02539,Orika Oregano Pizza Italian Seasoning,53,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02540,Orika Oregano - Pack of 2,172,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02541,Orika Oregano,87,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02542,Snapin Pizza Oregano Mix Seasoning,104,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02543,Keya Piri Piri Seasoning Sprinkler,105,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02544,Snapin Peri-Peri / Piri Piri Mix,54,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02545,Snapin Chilli Flakes,54,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02546,On1y Parsley Leaves,101,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02547,Snapin Red Chilli Flakes Seasoning,90,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02548,Keya Garlic Powder,77,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02549,Keya Italian Seasoning,119,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02550,Keya Piri Piri Spice Mix Multipack,51,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02551,On1y Chilli Flakes,80,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02552,Orika Marinade Mint All Purpose Seasoning - Pack of 2,135,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02553,Orika Marinade Mint All Purpose Seasoning,68,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02554,Keya Onion Powder,77,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02555,Snapin Oregano Seasoning,104,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02556,On1y Garlic Herb Bread Seasoning,84,,Herbs Seasoning,Grocery Staples,,https://blinkit.com/cn/herbs-seasoning/cid/15/1968,
p02557,Nongshim Shin Cup Noodles,99,,Imported Noodles Pasta,Instant & Frozen,,https://blinkit.com/cn/imported-noodles-pasta/cid/15/2361,
